A	0.000002	0.000002	0.000002	0.014536
B	0.000003	0.000003	0.000003	0.000003
C	0.134554	0.092679	0.000015	0.000015
D	0.000005	0.000005	0.000005	0.000005
E	0.000000	0.000000	0.000000	0.098143
F	0.000006	0.000006	0.267966	0.022360
G	0.000010	0.000010	0.000010	0.066494
H	0.000001	0.000001	0.000001	0.024591
I	0.000002	0.000002	0.000002	0.000002
J	0.000009	0.000009	0.000009	0.000009
K	0.000006	0.000006	0.000006	0.000006
L	0.000000	0.000000	0.000000	0.000000
M	0.000009	0.212560	0.327649	0.143552
N	0.000005	0.000005	0.000005	0.096550
O	0.000001	0.000001	0.000001	0.006579
P	0.000001	0.000001	0.000001	0.000001
Q	0.799069	0.230197	0.000006	0.000006
R	0.000005	0.000005	0.000005	0.000005
S	0.000000	0.000000	0.000000	0.000000
T	0.000013	0.311940	0.282125	0.201285
U	0.000003	0.000003	0.000003	0.107717
V	0.000001	0.000001	0.000001	0.021565
W	0.000002	0.000002	0.000002	0.008594
X	0.066275	0.072626	0.000010	0.000010
Y	0.000004	0.000004	0.000004	0.000004
Z	0.000000	0.000000	0.000000	0.033237
a	0.000010	0.079928	0.122163	0.119826
b	0.000006	0.000006	0.000006	0.034906
