A	0.004960	0.074658	0.000004	0.004581
B	0.009178	0.000002	0.000002	0.007794
C	0.000001	0.054332	0.092664	0.500096
D	0.035538	0.022965	0.000002	0.008502
E	0.858752	0.616826	0.780958	0.359167
F	0.004211	0.000001	0.000001	0.010029
G	0.000000	0.005892	0.043680	0.033927
H	0.003040	0.000021	0.000001	0.016369
I	0.008915	0.018756	0.000003	0.003678
J	0.000327	0.000001	0.000001	0.000001
K	0.000000	0.004746	0.008284	0.007596
L	0.006020	0.024661	0.000001	0.000001
M	0.055461	0.176583	0.031849	0.006809
N	0.004521	0.000001	0.000001	0.007774
O	0.000000	0.000310	0.042549	0.028032
P	0.009075	0.000244	0.000001	0.005645
