A	0.008420	0.000032	0.000032	0.000032	0.020030
B	0.100363	0.142262	0.082239	0.003022	0.908349
C	0.000007	0.000007	0.000007	0.000007	0.000007
D	0.000031	0.000031	0.000031	0.000031	0.000031
E	0.000405	0.000052	0.000052	0.000052	0.004774
F	0.013148	0.008503	0.175303	0.000915	0.048354
G	0.000005	0.000005	0.000005	0.000005	0.000005
H	0.000019	0.000019	0.000019	0.000019	0.000019
I	0.000613	0.000053	0.000053	0.000053	0.000208
J	0.058465	0.005221	0.000689	0.000016	0.003537
K	0.000003	0.000003	0.000003	0.000003	0.000003
L	0.000009	0.000009	0.000009	0.000009	0.000009
M	0.002243	0.000046	0.000046	0.000046	0.001436
N	0.816242	0.843731	0.741485	0.995763	0.013212
O	0.000005	0.000005	0.000005	0.000005	0.000005
P	0.000020	0.000020	0.000020	0.000020	0.000020
