A	0.000004	0.000004	0.000004	0.000004
B	0.000009	0.000009	0.000009	0.000009
C	0.000023	0.000023	0.000023	0.000023
D	0.000016	0.000016	0.000016	0.000016
E	0.000003	0.000003	0.000003	0.000003
F	0.000013	0.000013	0.000013	0.000013
G	0.000021	0.086049	0.104800	0.221617
H	0.015645	0.000002	0.000002	0.000002
I	0.000005	0.000005	0.000005	0.000005
J	0.000013	0.000013	0.000013	0.000013
K	0.975228	0.018984	0.000020	0.000020
L	0.000001	0.000001	0.000001	0.000001
M	0.000019	0.000019	0.000019	0.000019
N	0.000011	0.000011	0.518575	0.523075
O	0.000001	0.000001	0.000001	0.000001
P	0.000003	0.000003	0.000003	0.000003
Q	0.000007	0.000007	0.000007	0.000007
R	0.000014	0.017530	0.000014	0.000014
S	0.000001	0.000001	0.000001	0.000001
T	0.000020	0.000020	0.000020	0.000020
U	0.000006	0.058072	0.035434	0.000006
V	0.000002	0.000002	0.000002	0.000002
W	0.000005	0.000005	0.000005	0.000005
X	0.000013	0.000013	0.000013	0.000013
Y	0.008886	0.819163	0.340967	0.000015
Z	0.000001	0.000001	0.000001	0.000001
a	0.000018	0.000018	0.000018	0.000018
b	0.000011	0.000011	0.000011	0.255073
