A	0.097088	0.018657	0.010270	0.065748
B	0.000012	0.000012	0.000012	0.000012
C	0.101094	0.486868	0.137998	0.138959
D	0.001192	0.000010	0.000010	0.001154
E	0.100875	0.039542	0.038363	0.131406
F	0.000007	0.000007	0.000007	0.000007
G	0.359351	0.127027	0.160852	0.126827
H	0.000005	0.000005	0.000005	0.000018
I	0.093799	0.048788	0.058717	0.079390
J	0.000005	0.000005	0.000005	0.000005
K	0.056638	0.200328	0.181952	0.270748
L	0.000003	0.000003	0.000003	0.002893
M	0.102042	0.008631	0.006219	0.058258
N	0.000008	0.000008	0.000008	0.000794
O	0.086183	0.070105	0.405575	0.120966
P	0.001698	0.000006	0.000006	0.002817
