A	0.129236	0.032246	0.000796	0.013266
B	0.000017	0.000017	0.000017	0.000017
C	0.000003	0.000003	0.000003	0.000003
D	0.189017	0.285963	0.018793	0.095091
E	0.061071	0.027539	0.010929	0.011073
F	0.000010	0.000010	0.000010	0.000010
G	0.000002	0.000002	0.000002	0.000002
H	0.139390	0.074330	0.045864	0.082270
I	0.058874	0.023144	0.001508	0.514469
J	0.000007	0.000007	0.000007	0.000007
K	0.000001	0.000001	0.000001	0.000001
L	0.000004	0.403106	0.797649	0.029958
M	0.096564	0.027079	0.106452	0.013165
N	0.000011	0.000011	0.000011	0.000011
O	0.000002	0.000002	0.000002	0.000002
P	0.325790	0.126538	0.017955	0.240654
