A	0.000000	0.000000	0.000000	0.000000	0.000000	0.052091
B	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
C	0.327528	0.284351	0.251529	0.226766	0.017045	0.008593
D	0.000048	0.000000	0.000000	0.000000	0.000000	0.000000
E	0.000000	0.000000	0.000000	0.000000	0.000051	0.033480
F	0.000000	0.000000	0.011434	0.105955	0.057975	0.208268
G	0.000001	0.000001	0.000001	0.000001	0.000707	0.064800
H	0.000000	0.000000	0.000000	0.000000	0.000000	0.040711
I	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
J	0.183016	0.204407	0.219952	0.090966	0.015473	0.005652
K	0.013682	0.000000	0.000000	0.000000	0.000000	0.000000
L	0.000000	0.000000	0.000000	0.000000	0.000000	0.011884
M	0.000001	0.000001	0.008298	0.098000	0.222218	0.075726
N	0.000000	0.000000	0.000000	0.000000	0.000298	0.077483
O	0.000000	0.000000	0.000000	0.000000	0.000000	0.005601
P	0.000000	0.000000	0.000000	0.000000	0.000000	0.000102
Q	0.220671	0.267384	0.267521	0.122806	0.024797	0.001997
R	0.009905	0.000000	0.000000	0.000000	0.000000	0.000000
S	0.000000	0.000000	0.000000	0.000000	0.000000	0.014031
T	0.000001	0.000001	0.003198	0.097057	0.489432	0.042133
U	0.000000	0.000000	0.000000	0.000000	0.001058	0.095753
V	0.000000	0.000000	0.000000	0.000000	0.000000	0.042230
W	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
X	0.230792	0.243853	0.224828	0.140314	0.025849	0.002955
Y	0.014354	0.000000	0.000000	0.000000	0.000000	0.000000
Z	0.000000	0.000000	0.000000	0.000000	0.000000	0.014080
a	0.000001	0.000001	0.013237	0.118131	0.144510	0.120408
b	0.000000	0.000000	0.000000	0.000000	0.000585	0.082020
