A	0.000003	0.000003	0.000003	0.024721
B	0.000008	0.078437	0.000008	0.000008
C	0.000021	0.000021	0.000021	0.112555
D	0.000014	0.106256	0.169832	0.152701
E	0.000003	0.000003	0.000003	0.000003
F	0.000011	0.000011	0.000011	0.000011
G	0.000019	0.000019	0.000019	0.000019
H	0.000002	0.000002	0.000002	0.000002
I	0.999757	0.000005	0.000005	0.000005
J	0.000012	0.000012	0.000012	0.044393
K	0.000017	0.209034	0.422211	0.136413
L	0.000001	0.000001	0.000001	0.000001
M	0.000017	0.000017	0.000017	0.000017
N	0.000010	0.000010	0.000010	0.097083
O	0.000001	0.000001	0.000001	0.004590
P	0.000002	0.000002	0.000002	0.000002
Q	0.000006	0.000006	0.000006	0.046028
R	0.000013	0.359605	0.255029	0.014364
S	0.000001	0.000001	0.000001	0.000001
T	0.000018	0.000018	0.000018	0.000018
U	0.000005	0.000005	0.000005	0.030387
V	0.000002	0.000002	0.000002	0.021531
W	0.000004	0.051067	0.000004	0.000004
X	0.000012	0.000012	0.000012	0.095791
Y	0.000014	0.195426	0.152739	0.172644
Z	0.000001	0.000001	0.000001	0.000001
a	0.000016	0.000016	0.000016	0.000016
b	0.000010	0.000010	0.000010	0.046691
