A	0.000010	0.506396	0.530454	0.000010	0.212933
B	0.000008	0.000008	0.000008	0.000008	0.041676
C	0.000003	0.000003	0.000003	0.000003	0.005568
D	0.000010	0.212794	0.000010	0.000010	0.276178
E	0.000014	0.000014	0.000014	0.364403	0.000014
F	0.000005	0.000005	0.000005	0.000005	0.000005
G	0.000002	0.000002	0.000002	0.000002	0.000002
H	0.999907	0.280737	0.000005	0.209751	0.148214
I	0.000012	0.000012	0.331809	0.000012	0.000012
J	0.000002	0.000002	0.000002	0.000002	0.000002
K	0.000001	0.000001	0.000001	0.000001	0.000001
L	0.000003	0.000003	0.083159	0.004354	0.020148
M	0.000012	0.000012	0.054516	0.369361	0.204684
N	0.000005	0.000005	0.000005	0.000005	0.025546
O	0.000002	0.000002	0.000002	0.000002	0.000002
P	0.000005	0.000005	0.000005	0.052072	0.065015
